GEO.id2,HC03_EST_VC01,GEO.id2,HC02_EST_VC03,HC02_EST_VC04,HC02_EST_VC05,HC02_EST_VC06,HC02_EST_VC09,HC02_EST_VC10,HC02_EST_VC11,HC02_EST_VC12,HC02_EST_VC13,HC02_EST_VC14,HC02_EST_VC15,HC02_EST_VC17,HC02_EST_VC18,GEO.id2,HC04_EST_VC01,GEO.id2,HC04_EST_VC26,GEO.id2,HD01_VD01
Id2,Percent with a disability; Estimate; Total civilian noninstitutionalized population,Id2,Percent; Estimate; Population 18 to 24 years - Less than high school graduate,Percent; Estimate; Population 18 to 24 years - High school graduate (includes equivalency),Percent; Estimate; Population 18 to 24 years - Some college or associate's degree,Percent; Estimate; Population 18 to 24 years - Bachelor's degree or higher,Percent; Estimate; Population 25 years and over - Less than 9th grade,"Percent; Estimate; Population 25 years and over - 9th to 12th grade, no diploma",Percent; Estimate; Population 25 years and over - High school graduate (includes equivalency),"Percent; Estimate; Population 25 years and over - Some college, no degree",Percent; Estimate; Population 25 years and over - Associate's degree,Percent; Estimate; Population 25 years and over - Bachelor's degree,Percent; Estimate; Population 25 years and over - Graduate or professional degree,Percent; Estimate; Percent high school graduate or higher,Percent; Estimate; Percent bachelor's degree or higher,Id2,Percent households receiving food stamps/SNAP; Estimate; Households,Id2,Unemployment rate; Estimate; Population 20 to 64 years,Id2,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
36081066000,4.9,36081066000,19.8,9.9,56.5,13.8,4.1,6.5,29.5,22.6,13.4,15.4,8.5,89.4,24,36081066000,20.9,36081066000,7.1,36081067100,83854
36081066100,15.7,36081066100,0,14.8,77.8,7.4,8.1,8.4,31.1,16.4,3.8,21.6,10.6,83.5,32.1,36081066100,3.5,36081066100,10.2,36081067700,87802
36081066300,8.3,36081066300,18.7,27.3,33.1,20.9,5.2,6.5,24.8,16.3,8.7,23.1,15.3,88.3,38.4,36081066300,4.7,36081066300,2.1,36081067900,44861
36081066400,7,36081066400,15,32.1,44.1,8.8,2.7,5.3,28.8,17.6,12.7,22.3,10.6,92,32.9,36081066400,17.8,36081066400,7.2,36081068000,93333
36081066501,8.3,36081066501,17.1,19.7,41,22.2,9.4,2.9,28.9,17.4,6.9,22.3,12.3,87.8,34.6,36081066501,0.9,36081066501,6.3,36081068200,78000
36081066701,4.9,36081066701,9.4,32.4,53.2,5,6.6,8.9,38.8,8.4,7.5,20.9,8.9,84.6,29.8,36081066701,4.8,36081066701,4.8,36081068300,63021
36081066900,9.5,36081066900,0,25,41.1,33.9,2.2,6.1,29,17.7,5,22.7,17.3,91.6,40,36081066900,1.5,36081066900,5.8,36081068700,57452
36081067100,10.5,36081067100,8.6,24.3,52.9,14.3,4.1,6,34.4,12.7,3.6,21.4,17.8,90,39.3,36081067100,5.4,36081067100,10.2,36081069000,81105
36081067700,7.5,36081067700,0,26.9,27.7,45.4,5,4.8,28.3,18.5,7.2,24.3,11.9,90.2,36.3,36081067700,0.6,36081067700,4.7,36081069300,42389
36081067900,10,36081067900,7.2,17.4,40.6,34.8,7.3,10.1,26.3,16.6,9.7,17.7,12.3,82.6,30,36081067900,13.3,36081067900,6.6,36081069400,80598
36081068000,9.8,36081068000,12.2,20.5,61.9,5.4,6,7.7,26.1,24.9,10.3,12.6,12.4,86.3,24.9,36081068000,8.6,36081068000,7.5,36081069500,54309
36081068200,14.6,36081068200,11.4,43.9,37.1,7.6,10.1,6.1,29.2,25.5,7.5,13.6,7.9,83.8,21.5,36081068200,19.4,36081068200,4.4,36081069701,55023
36081068300,14.8,36081068300,17.2,21.2,45.1,16.5,10.3,5.4,17.3,13.5,5.4,28.5,19.7,84.4,48.2,36081068300,18.8,36081068300,6.6,36081069702,77729
36081068700,9.7,36081068700,3.2,41.9,29.6,25.3,9.6,3.3,18.1,15.5,8.9,27.8,16.8,87.1,44.6,36081068700,11.2,36081068700,2.1,36081070300,56818
36081069000,6,36081069000,25.6,15.4,52.8,6.2,5,10.6,25.2,24.8,4.7,18.1,11.6,84.4,29.7,36081069000,22.5,36081069000,10,36081070700,81042
36081069300,8.2,36081069300,22.9,35.9,29.4,11.8,6.4,4.3,25.8,11.3,9.9,26.2,16,89.3,42.2,36081069300,9.7,36081069300,6.1,36081070900,97039
36081069400,8.1,36081069400,21.7,26.9,43.1,8.3,3.4,7.7,26.3,28.2,4.6,22.3,7.4,88.8,29.7,36081069400,12.5,36081069400,7.4,36081071100,59632
36081069500,7.4,36081069500,0,22.2,33.3,44.4,5.1,5.2,16.8,17.8,11.7,32.5,10.9,89.7,43.4,36081069500,11.6,36081069500,4.7,36081071303,79447
36081069701,7.6,36081069701,17.9,17.5,47,17.5,3.8,4.2,23.5,9.2,8.3,26.5,24.4,92,51,36081069701,8,36081069701,13.8,36081071304,52914
36081069702,9.9,36081069702,0,35.3,54.8,9.9,7,3.6,20.8,6.1,6.8,29.4,26.2,89.3,55.6,36081069702,7.7,36081069702,8.4,36081071305,71250
36081070300,8.3,36081070300,27.5,13.8,50.5,8.3,5.6,4.4,31.2,12.8,6,23.1,16.9,90,40.1,36081070300,8.6,36081070300,7.7,36081071306,65837
36081070700,13.3,36081070700,11.1,13.7,56.8,18.4,2.2,2.8,17.6,15.4,8.2,22.3,31.5,95,53.8,36081070700,7.7,36081070700,8.8,36081071600,-
36081070900,7,36081070900,1.5,31.1,33.5,34,2.8,6.3,11.6,11.5,4.1,36,27.7,90.9,63.7,36081070900,6.8,36081070900,4.7,36081071701,65250
36081071100,14.7,36081071100,20,53.3,11.1,15.6,4.5,3.1,26.6,10,4.2,27,24.6,92.4,51.6,36081071100,2.1,36081071100,4,36081071702,40000
36081071303,9.1,36081071303,3.3,48.7,35.3,12.7,2,4.2,14.8,9.8,7.2,29.5,32.6,93.9,62.1,36081071303,0.4,36081071303,3.5,36081071900,51658
36081071304,13.8,36081071304,0,27.2,40.1,32.6,7,1.2,17.9,17.2,8.9,28.6,19,91.8,47.7,36081071304,19.8,36081071304,10.3,36081072100,47460
36081071305,11.1,36081071305,0,6.3,37,56.6,3.9,1.6,17,13.7,3.5,35.5,24.8,94.5,60.2,36081071305,3.3,36081071305,6.2,36081072300,124643
36081071306,11.5,36081071306,17.8,32.3,31.2,18.7,6.7,4.7,12.7,11,14.2,33.9,16.8,88.6,50.7,36081071306,11.1,36081071306,5.7,36081072900,86719
36081071600,-,36081071600,-,-,-,-,-,-,-,-,-,-,-,-,-,36081071600,-,36081071600,-,36081073100,110500
36081071701,17.2,36081071701,0,12.7,54.5,32.8,4.5,5.8,20.9,12,5.4,30.5,20.8,89.6,51.3,36081071701,16.6,36081071701,7.4,36081073700,72222
36081071702,12.7,36081071702,3.7,12,38.4,45.9,3.6,2,12.7,21,5.2,33.5,22,94.4,55.5,36081071702,21.3,36081071702,5.1,36081073900,74435
36081071900,14.9,36081071900,12.6,28.1,42.2,17,9.9,2.1,25.4,13.7,8.4,27,13.5,88,40.5,36081071900,25,36081071900,1.4,36081074100,69336
36081072100,15.4,36081072100,39.3,24.2,21.7,14.9,2.7,3.6,17.5,20,12.8,22.7,20.6,93.7,43.3,36081072100,17.4,36081072100,13.7,36081074300,58867
36081072300,9.1,36081072300,6.2,23,42.5,28.3,4.2,1.4,10.2,11.6,1.8,35.5,35.2,94.3,70.7,36081072300,1.5,36081072300,6.3,36081074500,34141
36081072900,8.7,36081072900,0,0,48.9,51.1,1.7,4.1,19.9,10.8,5.7,36.1,21.8,94.3,57.9,36081072900,1.2,36081072900,6.3,36081074700,57375
36081073100,9.7,36081073100,0,4.8,62.9,32.4,4.6,1.1,19.8,16.1,4.3,23.6,30.5,94.3,54.1,36081073100,4,36081073100,7.8,36081074900,151250
36081073700,12.8,36081073700,0,0,0,100,2.4,0,14.5,5.8,5.1,36.3,35.9,97.6,72.2,36081073700,4.9,36081073700,2.4,36081075701,69375
36081073900,10.6,36081073900,21.1,38.9,0,40,2.9,1.1,12.7,15.4,7.4,26.2,34.2,95.9,60.4,36081073900,3,36081073900,3.8,36081075702,86607
36081074100,8.2,36081074100,4.9,6.9,80.6,7.6,2.3,1.9,16.8,7.8,5.5,32.7,32.9,95.8,65.7,36081074100,8.1,36081074100,5.1,36081076901,76538
36081074300,10.1,36081074300,5.8,44.7,28.3,21.2,9.9,3.9,20.6,12.8,12.2,25,15.6,86.2,40.6,36081074300,12.3,36081074300,6.4,36081076902,85452
36081074500,17.2,36081074500,0,1.3,90.8,8,4.5,6.1,29.6,11.1,9.8,27.9,11.1,89.4,38.9,36081074500,28.3,36081074500,8.3,36081077300,73566
36081074700,6.4,36081074700,10.4,14.8,64.8,10,11.8,4.8,19.5,13.6,9.9,24.1,16.3,83.4,40.4,36081074700,13,36081074700,8.8,36081077500,69750
36081074900,9.6,36081074900,7.9,50,23.7,18.4,1.6,1.6,12.4,4.5,1.6,30.1,48.3,96.9,78.4,36081074900,3.5,36081074900,4.8,36081077902,83629
36081075701,11,36081075701,0,16,34.4,49.6,0.8,0,9.2,15.9,4.7,31.8,37.6,99.2,69.4,36081075701,2.6,36081075701,5,36081077903,69216
36081075702,10,36081075702,0,12.1,14.7,73.3,2.8,2.7,11,12,3.8,31.8,35.9,94.5,67.7,36081075702,3.3,36081075702,4.2,36081077904,59905
36081076901,7.1,36081076901,0,16.3,63.8,20,2.5,1.6,11.2,9.2,6.8,38.9,29.8,95.8,68.6,36081076901,3.4,36081076901,4.2,36081077905,62772
36081076902,10.3,36081076902,8.8,54.4,36.8,0,3.6,4.5,10.5,9.1,10.1,32.9,29.4,92,62.3,36081076902,3.6,36081076902,2.7,36081077906,56012
36081077300,14.2,36081077300,0,12.5,35.9,51.6,0.5,5.4,12.2,7.8,3.5,31.7,39,94.2,70.6,36081077300,3.6,36081077300,4.9,36081077907,44524
36081077500,13.9,36081077500,13.1,0,64.3,22.5,4.6,1.9,13.3,21.9,9.9,22.1,26.2,93.5,48.3,36081077500,12,36081077500,3,36081077908,52349
36081077902,8.5,36081077902,4.8,20,43,32.2,3.8,3.8,19,10.1,7.3,26,29.8,92.4,55.9,36081077902,4.6,36081077902,6.5,36081078800,58750
36081077903,3.9,36081077903,18.9,20.9,49.3,10.9,5.2,3.2,25.3,9.1,8.3,28.6,20.4,91.6,48.9,36081077903,3.5,36081077903,7,36081079000,54234
36081077904,6.4,36081077904,4,15.8,72.1,8.1,7.6,5.1,28.8,11.6,12.1,24.9,9.9,87.3,34.8,36081077904,12.8,36081077904,5.6,36081079200,60625
36081077905,12.1,36081077905,0,13.3,56,30.7,4.7,3.5,12.7,14.9,8.4,33.2,22.6,91.8,55.8,36081077905,7.6,36081077905,3.6,36081079300,-
36081077906,12,36081077906,17.5,13.1,15.7,53.7,5.3,6.7,24,14.2,7.7,22.7,19.3,88,42,36081077906,6.6,36081077906,1.9,36081079701,48201
36081077907,10.4,36081077907,2.3,14.8,61.7,21.1,8.2,2.4,24.2,9.8,9.2,24.6,21.6,89.4,46.2,36081077907,23.4,36081077907,3.2,36081079702,32403
36081077908,5.9,36081077908,0.6,21.9,70.3,7.3,6.8,7,32.4,11.9,10.9,17.6,13.5,86.3,31.1,36081077908,19.7,36081077908,10,36081079900,42250
36081078800,18.3,36081078800,31.2,24.8,29.7,14.4,7.3,8.9,36.4,27.2,8.7,6.2,5.3,83.8,11.5,36081078800,20.3,36081078800,17.8,36081080301,50707
36081079000,14.1,36081079000,15,32.4,40.7,11.9,12.9,13.4,33.3,16.2,4.6,15.4,4.2,73.7,19.6,36081079000,20.7,36081079000,11.2,36081080302,62813
36081079200,10.4,36081079200,17.6,34.8,36.7,10.9,4.4,11.1,34.8,17.5,7.4,18.1,6.7,84.5,24.8,36081079200,19.5,36081079200,15.1,36081080900,66000
36081079300,-,36081079300,-,-,-,-,-,-,-,-,-,-,-,-,-,36081079300,-,36081079300,-,36081081400,60204
36081079701,8.8,36081079701,15.6,29,41.1,14.4,9.6,6.6,19.7,6.8,14.4,25.3,17.5,83.7,42.8,36081079701,22,36081079701,2.8,36081081800,54265
36081079702,5,36081079702,15.1,25.8,49.3,9.8,15.4,11.2,30.4,8.8,15.5,13.1,5.5,73.3,18.6,36081079702,18.2,36081079702,11.1,36081083700,50947
36081079900,4.7,36081079900,9.1,29.6,52.7,8.6,20.3,16.6,26.5,11.1,5.1,13.8,6.6,63.1,20.4,36081079900,10.8,36081079900,10,36081083800,66067
36081080301,4.3,36081080301,19.8,14.2,60.5,5.4,18.7,15,31.5,10.8,7.9,11.1,5,66.3,16.1,36081080301,14.9,36081080301,6.8,36081084000,57484
36081080302,8.5,36081080302,19.5,29.8,38.7,12.1,11.1,8.3,27.6,17.7,2.8,15.8,16.7,80.5,32.5,36081080302,13.4,36081080302,4.7,36081084500,24335
36081080900,7.8,36081080900,0,11,81.9,7.1,5.5,8.2,22.4,14.5,11.3,23.1,15,86.4,38.1,36081080900,3.3,36081080900,6.5,36081084601,63971
36081081400,12.8,36081081400,12.3,24.5,54.8,8.4,10.7,14.9,30.8,16.8,7.6,14.7,4.5,74.4,19.2,36081081400,19.9,36081081400,9.8,36081084602,56167
36081081800,8.9,36081081800,33,14.5,40.9,11.6,16.5,12,36.9,17.6,5.2,8.1,3.7,71.5,11.8,36081081800,18.5,36081081800,11.5,36081084900,26711
36081083700,6,36081083700,7.5,15.3,61.9,15.2,17.4,14.6,29.6,9.1,6.2,15.3,7.7,68,23,36081083700,9.6,36081083700,8.4,36081085300,37275
36081083800,10.9,36081083800,4.5,35.2,45.8,14.5,7.9,11.9,33.9,20.4,7.4,15.2,3.4,80.2,18.5,36081083800,18.2,36081083800,8.6,36081085500,44422
36081084000,6.9,36081084000,8.7,18.5,48.4,24.4,14,11.5,33.7,13.4,7.8,14.8,4.9,74.6,19.7,36081084000,10.6,36081084000,11.2,36081085700,36236
36081084500,9.6,36081084500,0,19.9,53.6,26.6,15.6,19.7,27.7,7.9,12.8,9.5,6.8,64.7,16.3,36081084500,28.7,36081084500,4.2,36081085900,38788
36081084601,11.9,36081084601,0,21.6,71.6,6.9,10.4,8.6,37.5,13.3,6.6,18.3,5.2,81,23.6,36081084601,6.4,36081084601,11.1,36081086100,40610
36081084602,13.9,36081084602,33.3,25.9,24.7,16,6.6,10.2,38.8,15.5,12.6,12.5,3.8,83.2,16.3,36081084602,8,36081084602,13.8,36081086300,32721
36081084900,4.8,36081084900,22.9,32.4,36.6,8.1,20.4,15.7,42.6,6.4,8.1,5.7,1.2,64,6.9,36081084900,14.8,36081084900,10.8,36081086400,55385
36081085300,8.2,36081085300,13,32.5,41.8,12.7,15.6,12.2,22.6,6.6,11.5,18.2,13.3,72.2,31.5,36081085300,14.7,36081085300,4.3,36081086500,30350
36081085500,8.1,36081085500,27.9,10.6,48.9,12.6,13.1,13,28.7,4.5,11.1,22.9,6.8,74,29.7,36081085500,16.7,36081085500,5.2,36081086900,34519
36081085700,6.4,36081085700,9.4,22.1,57.7,10.7,18.1,12.4,27.2,10.9,8.2,12.1,11.1,69.5,23.2,36081085700,14.3,36081085700,7.1,36081087100,31364
36081085900,7.4,36081085900,10.6,20.9,52.8,15.6,15.1,19.3,20.5,6.7,12.5,14.9,11,65.6,25.8,36081085900,10.5,36081085900,4,36081088400,76420
36081086100,6.5,36081086100,0,40,41.8,18.2,11.8,16.1,26.7,7.4,14.7,17.1,6.1,72.1,23.2,36081086100,16.3,36081086100,3.3,36081088901,42276
36081086300,8.2,36081086300,17.1,47,27,8.9,13.3,9.4,40.5,9.6,5.7,13.3,8.1,77.2,21.5,36081086300,20.8,36081086300,8,36081089200,85365
36081086400,12.9,36081086400,21.1,17.1,55.7,6.1,9,10.9,34,19,8.3,11.9,6.9,80.1,18.8,36081086400,16.4,36081086400,8.5,36081090700,58906
36081086500,12.9,36081086500,0,25.5,74.5,0,8.2,9.9,34.4,11.1,10.9,18.4,7.2,81.9,25.6,36081086500,11.1,36081086500,9.2,36081091601,93333
36081086900,4.6,36081086900,32.3,19.7,42.2,5.8,15.6,19.7,28.3,6.3,8.6,18.2,3.4,64.8,21.6,36081086900,9.9,36081086900,0.9,36081091602,-
36081087100,11.1,36081087100,18.7,33.9,40.1,7.4,12.3,13.7,22.4,10.4,14.3,21.8,5,74,26.9,36081087100,28.6,36081087100,8.9,36081091800,-
36081088400,16.2,36081088400,5.8,32.7,46.9,14.6,4.7,9,35,20.4,10.5,10.1,10.3,86.2,20.4,36081088400,2.3,36081088400,4.6,36081091900,46777
36081088901,11.8,36081088901,0,29.9,64.2,5.9,9.1,11.8,23.9,12.2,15.5,21.1,6.4,79.1,27.5,36081088901,15.8,36081088901,4.1,36081092200,110938
36081089200,13.5,36081089200,5.7,9.2,62.7,22.5,8.2,4.7,29,14.8,8.7,27.6,7.1,87.1,34.7,36081089200,3.9,36081089200,8.1,36081092500,48016
36081090700,7,36081090700,0,18.4,78.1,3.5,11.3,9.8,41.3,6.6,9.2,17.3,4.3,78.8,21.6,36081090700,18.6,36081090700,9,36081092800,123692
36081091601,14.4,36081091601,0,12.7,54.7,32.6,1,1.8,24.5,17.7,6.1,26.9,22,97.1,48.8,36081091601,3.2,36081091601,4.2,36081092900,55000
36081091602,-,36081091602,-,-,-,-,-,-,-,-,-,-,-,-,-,36081091602,-,36081091602,-,36081093401,81939
36081091800,50,36081091800,-,-,-,-,0,0,0,0,0,0,100,100,100,36081091800,0,36081091800,0,36081093402,70577
36081091900,7.2,36081091900,17.9,18.3,52.1,11.7,16.1,10.8,34.7,13.5,7.4,10.9,6.6,73.2,17.5,36081091900,11.6,36081091900,8.1,36081093800,61742
36081092200,8.6,36081092200,0,24.3,65.3,10.4,1,1.7,18.7,16.3,5.7,22.4,34.3,97.4,56.7,36081092200,0,36081092200,5.2,36081093900,72908
36081092500,7.8,36081092500,26.1,25.8,45.7,2.5,12.5,11.8,38.2,13.8,11.6,8.6,3.4,75.7,12,36081092500,14,36081092500,7.8,36081094201,52965
36081092800,9.1,36081092800,10.4,0,39.6,50,0.8,1.7,18.9,15.2,7.8,29.3,26.2,97.5,55.6,36081092800,0.6,36081092800,3.6,36081094202,44474
36081092900,6.8,36081092900,10.2,23.4,48,18.4,12.3,7.4,33.5,15.8,6,18.5,6.5,80.3,25,36081092900,16.9,36081092900,8.3,36081094203,44689
36081093401,18,36081093401,2.2,26.7,67.1,4,2.9,7.7,15.6,19.4,8,24.5,21.9,89.4,46.4,36081093401,2.1,36081093401,2,36081094500,72243
36081093402,19.3,36081093402,4.4,31.4,50.9,13.3,5,7.3,16.8,17.7,14.2,22.1,16.9,87.7,39,36081093402,10.6,36081093402,9.8,36081094700,61932
36081093800,28.6,36081093800,15.1,12.9,65.1,7,8.8,11.9,22.3,29.8,7.4,13.9,5.9,79.2,19.7,36081093800,15.8,36081093800,15.2,36081095400,61458
36081093900,8.1,36081093900,8.9,16.5,50.5,24.1,7.8,5.6,35.7,16.6,7.1,20.8,6.4,86.6,27.2,36081093900,5.7,36081093900,6.7,36081096400,58320
36081094201,20.9,36081094201,10,18.8,60,11.3,7.9,12.4,24.6,16.5,10.3,22.6,5.6,79.7,28.2,36081094201,19.2,36081094201,10.5,36081097202,35531
36081094202,15.9,36081094202,27.5,19.1,45.1,8.4,2.9,14.4,20.7,22.7,6.9,21.6,10.7,82.7,32.4,36081094202,34.4,36081094202,12.6,36081097203,20712
36081094203,20.8,36081094203,6,19.2,60.5,14.3,6.2,11,33.4,20,7.5,15.6,6.3,82.8,22,36081094203,9.6,36081094203,4.8,36081097204,40506
36081094500,10.9,36081094500,13.3,15.5,48.2,23,7.5,5.4,35.8,16.4,5.7,20,9.3,87.2,29.3,36081094500,5.2,36081094500,7.3,36081097300,86500
36081094700,9.3,36081094700,10.4,23.9,63.9,1.8,12.4,10.1,31.6,15,10.4,15.5,4.9,77.5,20.4,36081094700,9.6,36081094700,6.6,36081098100,78512
36081095400,16.1,36081095400,7.6,22.1,62.8,7.4,9.9,13.8,29.8,13.4,8.7,14.7,9.7,76.3,24.4,36081095400,22.9,36081095400,13.3,36081098700,71250
36081096400,15.2,36081096400,18.6,44.7,29.5,7.1,8,12.4,27.5,17.7,12.7,16.8,5,79.6,21.8,36081096400,11,36081096400,10.1,36081099100,88793
36081097202,16.9,36081097202,24.3,24.6,42.4,8.8,6.8,22.9,23.6,18.5,11.5,10.4,6.3,70.3,16.7,36081097202,52.9,36081097202,13.3,36081099200,39271
36081097203,22.1,36081097203,22.6,36.7,40.7,0,11.8,26.3,30.2,16.7,5.3,9.2,0.5,61.9,9.7,36081097203,65.2,36081097203,21.7,36081099701,75852
36081097204,18.5,36081097204,18.6,31.4,40.3,9.7,20.5,12.5,33,18.2,3.5,9.8,2.5,67,12.4,36081097204,38.8,36081097204,14.3,36081099703,94098
36081097300,12.9,36081097300,0,12,72,16,6,7.2,28.4,14.2,12.3,17.9,14,86.8,31.9,36081097300,6.2,36081097300,5.7,36081099704,67131
36081098100,7.3,36081098100,2,23.7,65.7,8.6,10.3,4.9,20.7,23,6.5,21.7,12.9,84.8,34.7,36081098100,6.2,36081098100,4.3,36081099705,71310
36081098700,9.5,36081098700,0,25.4,47.9,26.7,4.8,7.7,30.9,20.3,5.8,19.2,11.3,87.5,30.5,36081098700,4.4,36081098700,5.8,36081099801,61434
36081099100,10.1,36081099100,8.9,9.7,55.1,26.3,2.8,5.5,25.6,12.8,6.9,25.3,21.1,91.7,46.5,36081099100,4,36081099100,5.8,36081099802,34287
36081099200,16.6,36081099200,23,32.8,42.3,2,10.5,18.8,29,25.8,3.4,8.4,4,70.7,12.4,36081099200,39.4,36081099200,16.4,36081099900,-
36081099701,10,36081099701,0,22.8,33.8,43.4,5.3,3.9,23,17,4.5,25.4,20.9,90.8,46.2,36081099701,1.4,36081099701,12.3,36081100801,75800
36081099703,11.9,36081099703,2,8.8,81.3,8,2.5,3.4,20.7,16.8,7.5,23.6,25.5,94,49.1,36081099703,0.8,36081099703,3.1,36081100802,59544
36081099704,18.5,36081099704,14.4,18.2,38.8,28.5,1.6,2.6,24.6,12.1,6.8,26,26.3,95.8,52.3,36081099704,6.8,36081099704,6.3,36081101001,24703
36081099705,9,36081099705,0,23.9,76.1,0,6.2,1.5,14,19.5,11.4,26.2,21.1,92.3,47.3,36081099705,7.6,36081099705,7,36081101002,41172
36081099801,14.6,36081099801,16.4,14.7,56.2,12.7,7.6,15.3,32,18.8,8.3,8.6,9.4,77.1,18,36081099801,20.5,36081099801,4,36081101700,69891
36081099802,22.8,36081099802,2.2,3.5,94.3,0,9.7,9.5,17.9,16.4,10.5,22.1,13.9,80.8,36,36081099802,41,36081099802,9.3,36081102900,66574
36081099900,-,36081099900,-,-,-,-,-,-,-,-,-,-,-,-,-,36081099900,-,36081099900,-,36081103201,40399
36081100801,7.8,36081100801,13.3,14.8,64.8,7.1,2.6,15.4,19.5,20.3,8.2,24.1,9.9,82,34.1,36081100801,23.5,36081100801,9,36081103202,47935
36081100802,11.8,36081100802,18.6,12.3,63.4,5.8,12.4,13,28,15.5,9.1,12.6,9.4,74.5,22,36081100802,28.4,36081100802,7.6,36081103300,71917
36081101001,19.6,36081101001,40.5,25.3,29.9,4.4,16,20.4,26.4,13.5,5.9,12.3,5.6,63.7,17.9,36081101001,46.9,36081101001,9.3,36081103900,80830
36081101002,19.7,36081101002,2.8,39.9,22.6,34.6,4.5,9.8,22.3,16.9,7.2,23.8,15.5,85.7,39.3,36081101002,32.5,36081101002,4.2,36081104700,52264
36081101700,13.3,36081101700,0,62.1,30.1,7.8,5.1,9,24.4,14.2,10.7,21.1,15.4,85.9,36.6,36081101700,4.1,36081101700,12,36081105900,87064
36081102900,10.9,36081102900,21.8,4.7,52.3,21.2,13.5,9.4,23.3,12.7,6,24.8,10.2,77,35,36081102900,7.7,36081102900,11.5,36081107201,71667
36081103201,13.3,36081103201,18.3,54.7,24.1,2.9,19.1,17.8,33.2,14.5,3.4,9.3,2.8,63.1,12,36081103201,41.8,36081103201,12.1,36081107202,-
36081103202,13.2,36081103202,34.2,31.2,9.3,25.3,21.4,17.2,20.9,11.1,3.7,12.2,13.4,61.4,25.7,36081103202,22.8,36081103202,8.5,36081108500,66467
36081103300,8.7,36081103300,2.9,9.6,61.7,25.9,9.8,6.8,30.5,14.5,5.1,21.2,12.2,83.4,33.4,36081103300,4.1,36081103300,3.6,36081109300,95109
36081103900,8.4,36081103900,10.4,8.7,51.9,29,9.6,3.4,27.6,18,8.2,23.9,9.3,87,33.2,36081103900,13.9,36081103900,9.9,36081109700,100089
36081104700,9.3,36081104700,10.5,23.6,33.2,32.7,8.4,7.1,25.1,23,9.8,17.8,8.8,84.5,26.6,36081104700,9.7,36081104700,7.9,36081109900,76250
36081105900,10,36081105900,0,9,57.4,33.5,7.7,7.9,29.4,8.4,12.3,19.2,15.1,84.4,34.3,36081105900,2.6,36081105900,6.1,36081111300,79917
36081107201,13.5,36081107201,5.6,37.1,44.4,12.9,2.7,12.1,37.9,22.6,7.6,8.9,8,85.1,16.9,36081107201,9.4,36081107201,11.9,36081112300,72750
36081107202,-,36081107202,-,-,-,-,-,-,-,-,-,-,-,-,-,36081107202,-,36081107202,-,36081112900,90455
36081108500,12.3,36081108500,14.1,14.1,45.9,25.9,8.9,2.9,21.7,18.1,11.2,25.7,11.4,88.2,37.1,36081108500,5.2,36081108500,9,36081113300,76106
36081109300,10.8,36081109300,4.7,12.4,41.9,41.1,3.6,3,21.4,14.4,6.9,29.9,20.8,93.3,50.7,36081109300,5.6,36081109300,10.1,36081113900,60972
36081109700,10.8,36081109700,6.6,35,17.5,40.9,2.1,2.1,28.4,13.6,12.6,29,12.3,95.9,41.3,36081109700,3.8,36081109700,1.1,36081114100,111250
36081109900,7.6,36081109900,5.3,13.4,54,27.3,12,1,26.2,13.9,7.6,22.3,17.1,87,39.3,36081109900,5.3,36081109900,4.8,36081114700,74861
36081111300,10.3,36081111300,3,26.4,49.2,21.3,6.5,7.5,16.3,16.1,7.1,24.4,22.2,86,46.5,36081111300,1.6,36081111300,9.8,36081115100,70404
36081112300,4.6,36081112300,25.7,18.6,47.8,8,8.9,4.9,14.3,12.7,8.4,34,16.9,86.3,50.8,36081112300,10.6,36081112300,12.2,36081115500,71250
36081112900,9.6,36081112900,33,45.5,3.4,18.2,2.1,0.7,18.6,14.9,6.5,26.7,30.5,97.2,57.3,36081112900,1,36081112900,7.6,36081115700,53636
36081113300,11.5,36081113300,15,13.6,53.6,17.9,4.8,3.3,26.6,10.9,5.9,27.8,20.6,91.8,48.5,36081113300,1.8,36081113300,4.8,36081115900,60469
36081113900,7.8,36081113900,11.2,20.6,43.9,24.3,7.2,4.1,26.4,17.8,10,23.1,11.4,88.7,34.5,36081113900,9.5,36081113900,7.1,36081116100,47432
36081114100,4.7,36081114100,0,12.4,51.1,36.5,2.6,2.1,16.9,14.5,12.1,27.5,24.2,95.3,51.7,36081114100,0.7,36081114100,6.9,36081116300,36127
36081114700,13.7,36081114700,4.4,22.1,55.8,17.7,5.4,3.4,23.9,18.2,10.2,23.1,15.9,91.3,39,36081114700,4.4,36081114700,5,36081116700,37356
36081115100,10.3,36081115100,0,15.3,65.3,19.5,2.4,8.2,26.2,14.9,7.8,18.9,21.6,89.4,40.5,36081115100,1.1,36081115100,3,36081117100,40508
36081115500,4.6,36081115500,0,23.2,38.8,38,10.5,15.2,32.1,14.3,8.4,9.3,10.3,74.4,19.6,36081115500,10.5,36081115500,4.5,36081117500,63670
36081115700,7.7,36081115700,10.9,7.4,60.9,20.8,5.3,8,27.3,16.4,12.6,16.8,13.6,86.7,30.4,36081115700,5.1,36081115700,6.9,36081118100,66484
36081115900,7.4,36081115900,0,24.5,55.6,19.9,10.1,9.1,33.3,11.1,12.2,16.5,7.7,80.9,24.3,36081115900,19.6,36081115900,7.9,36081118500,51731
